UniProt IDs,Clusters,DPC_0h_1,DPC_0h_2,DPC_0h_3,DPC_0h_4,DPC_3h_1,DPC_3h_2,DPC_3h_3,DPC_3h_4,DPC_6h_1,DPC_6h_2,DPC_6h_3,DPC_6h_4,DPC_9h_1,DPC_9h_2,DPC_9h_3,DPC_9h_4,DPC_12h_1,DPC_12h_2,DPC_12h_3,DPC_12h_4,DPC_18h_1,DPC_18h_2,DPC_18h_3,DPC_18h_4,DPC_24h_1,DPC_24h_2,DPC_24h_3,DPC_24h_4,DPC_36h_1,DPC_36h_2,DPC_36h_3,DPC_36h_4
P09382,21,99897.25781,99163.25,106743.1563,102635.6563,97416.97656,93078.67188,99069.375,99367.35938,114710.3672,110615.2109,110797.0469,110081.7813,109330.4063,116398.0703,111831.6328,112510.625,99200.70313,90277.03125,89033.96094,87059.74219,99176.67188,98218.80469,93145.76563,89092.4375,105949.875,120837.8047,122373.7578,112298.0781,160476.2813,156953.3438,172886.1563,157589.5
P09429,58,261508.5938,255032.0313,249275,245637,270156.2813,246039.2813,262288.8438,251007.0469,236051.25,239298.5,237003.6719,231452.9531,242722.25,236819.3906,240081.3438,236218.4844,277280.9063,280686.9688,255357.9375,265795.7188,282540.0938,299205.8438,293225.4688,278706.6563,277444.0313,297806.5938,301801.8125,282793.75,284761.2188,277053.5313,299999.8438,291532.3125
P09488,21,44239.60156,47061.85938,45987.19531,47417.6875,35868.67188,36939.70703,39564.77734,39651.84766,48135.03906,45585.56641,45843.59766,49403.69141,45637.25,49962.6875,45985.625,46783.14063,31619.9082,33430.85156,31917.80273,35757.20703,41028.5,42362.98438,37853.48047,36635.27344,43393.14063,45680.20703,43364.30078,40770.49609,55579.8125,59854.42188,61435.99219,55964.16406
P09493,19,83108.39063,65513.07813,79310.49219,69047.04688,89707.42188,63842.07813,58844.29297,63007.96484,89789.79688,66173.57813,68094.14063,69502.00781,73048.39844,67964.47656,56598.46484,58788.82813,69619.4375,43209.30078,42120.10938,40571.25781,52634.84375,49491.18359,47866.69531,52343.02734,63832.97266,45620.95313,62247.10156,60371.67188,64874.92578,56357.61328,56233.55469,63562.05078
P09496,41,52609.78906,54955.61328,53565.24219,61296.57422,53414.88281,45367.33984,50918.94531,52228.71484,55494.69141,59137.58594,55601.96484,59050.29297,56925.48828,52929.75781,51479.10938,51490.91016,46379.0625,44074.33594,42153.30859,41809.74219,40324.30859,37504.38672,37209.49609,36874.32422,33730.16797,39857.56641,37529.76172,29984.65234,44165.85547,46251.73047,37552.67188,37347.35156
P09497,41,32212.06055,37459.57813,34270.07813,38544.84766,33716.43359,34153.66406,35423.15625,36752.78516,40504.86328,37303.02344,39657.40625,35642.32031,36399.18359,40046.14453,36757.30469,39089.73828,30627.26172,20580.07422,20975.40625,24393.89648,24479.92969,25049.22266,23267.64453,24131.88477,23599.41406,22959.88867,22118.21875,22627.64648,31254.82227,27556.41797,29427.66992,27005.96094
P09525,19,55361.48047,53083.44531,54248.33984,55001.73047,43283.00391,44250.91016,42934.15625,43875.10156,52901.58984,50589.25391,51683.80078,53560.48828,49670.09766,52577.95313,51550.51563,55765.76953,44381.36328,36075.33203,36154.53125,35630.19531,38222.82422,38608.39063,35492.3125,41370.77734,44029.67188,40590.24609,41236.22656,35828.64844,40546.25391,42767.10547,42403.53516,40634.09375
P09543,28,14009.125,11561.12891,13108.90918,10728.66699,14174.72559,11564.25586,6367.95459,8122.77832,19219.39063,19460.94141,15424.55957,18555.54297,15181.50195,13294.6084,11310.5498,7304.207031,9492.011719,8319.472656,12104.90918,6985.993652,11445.30078,3039.292969,12795.12598,10646.56641,7446.852051,10685.09082,6286.203613,12961.28711,19609.32031,13203.64746,14807.94141,17493.40039
P09651,52,222429.4688,197576.75,223696.0313,210151.5781,225829.8906,202569.9219,216831.4375,201618.4844,224948.5469,215077.625,225942.3906,234869.3906,242044.7344,229495.5313,236371.7188,226426.8906,244423.9219,235053.625,223089.5469,233222.6875,248497.2031,243061.1875,250158.375,231225.6875,222039.9063,232632.5781,239552.9531,229723.9219,229512.6406,217410.5,230832.0313,223187.2031
P09661,61,50991.69531,48741.33203,46444.10938,49253.25781,36698.33203,39793.5625,43835.79688,41150.83203,50074.92969,45933.03906,45405.57422,44766.85156,51254.40625,36455.70313,34007.36328,43643.78125,31821.87109,17086.51953,22400.68555,16612.33594,28748.0957,29053.10352,34430.00391,30324.84961,25262.21094,30154.41602,31161.31641,23529.20117,27040.35352,20155.64453,30840.78516,23567.61328
P09874,32,127237.7969,118695.4609,121473.25,123051.7813,127382.1797,124136.3203,125443.1719,123495.0781,117199.2734,117537.7109,115731.5234,116337.0781,110216.5469,110150.1797,110155.3125,110619.4063,127178.3984,121291,120319.9922,123399.5,123638.4688,123409.5156,125109.1563,125590.4453,119233.4531,118841.8438,118402.2344,122283.3125,115267.4453,109388.9375,115204.7109,115569.3594
P09884,36,32404.0918,31625.75391,30019.29688,29885.12109,34025.53516,33694,32068.78516,32539.60742,31710.33398,31336.62109,31696.80859,30057.62891,28926.50586,28199.53125,29102.78125,28814.16016,30507.14453,31725.31836,34027.99609,32349.09961,29312.66602,28727.64063,30670.89063,30084.60547,27640.14063,25806.25781,27389.57617,28748.80078,21901.28906,21557.07031,23914.47266,23644.88086
P09960,35,39717.96094,38792.14453,37786.62891,39749.77734,32625.91797,32102.99414,32029.64063,32043.39258,41102.70313,40658.89063,40450.98047,41422,42272.16016,42274.29297,41566.34375,41969.06641,32322.14844,32493.9375,32151.86719,33076.37109,35779.84766,35628.36328,36939.75,35274.96484,34349.97266,33779.14063,33457.17969,36428.37109,42150.05859,42882.13672,42918.40625,40109.42578
P09972,21,32036.6543,30172.01953,29139.38281,29713.21094,23685.77148,20266.3457,20443.03125,18097.71484,29264.88477,28645.68555,25250.94336,25353.66797,29629.67773,21657.63867,26800.28906,27543.07813,18080.99219,17602.99805,22109.97852,16361.40039,23779.52734,20294.2207,23186.09375,25051.89844,25271.19336,28396.5332,30385.48633,24463.27344,32024.52734,34533.53516,34900.65625,38851.42969
P0C0S5,33,619160.3125,563943.6875,597167.5,671428.9375,696114.8125,682659.5625,695197.75,705941.4375,440939.6875,510070.9688,500020.125,527851.75,486158.5938,397210.1875,401881.7188,460378.125,551692.9375,482894.625,463147.4375,554291.0625,553603.0625,624902.0625,548214.4375,531656.0625,620547.625,819402.1875,729977.375,618293.375,682685.75,579480.5625,623462.9375,565758.5625
P0C0S8,33,3408855.75,2141005,3104211,3029872.25,3382242,2558087.75,1801489.5,2375134.75,2405429,2091107.875,1804188.375,1796524,2396368,1886235,1551135.75,1028130,3658031,2405267.75,2363953.5,2185172,2303340.5,2130737,1911283.125,1723861.5,2363167.5,2949775.75,2763751,2834552.25,2505792,2640533.25,2314115.25,2470407.25
P0C1Z6,10,14292.68457,7964.75293,16374.66211,22701.99805,13780.10059,19286.37109,23708.72266,16157.77051,9393.077148,16994.68164,16127.58984,18618.45508,11009.91406,13949.19629,19216.06055,17083.71484,19989.35742,24827.5,19084.53125,18900.54492,16254.02637,22687.69141,24742.69141,25076.53906,14688.83984,12156.37109,15264.21973,19358.92383,6614.651367,9590.280273,12247.70996,10758.41992
P0CAP2,19,44961.46094,43233.40234,44187.38672,36145.74219,19502.74609,41221.52344,35113.08203,37262.24609,50422.29297,5067.430176,33532.29688,42145.00391,29253.86719,43465.65625,40037.85938,43840.21875,28030.62109,23141.35156,21691.00586,18292.75781,25883.29297,18057.54297,20918.62109,27612.7832,33997.10547,24423.43555,33767.60938,33248.10938,31506.83203,26799.70703,27179.57227,43621.64844
P0CG12,11,35710.29688,32764.0918,28127.09766,29573.2207,39569.65625,30052.16602,32640.58203,34955.31641,31385.10352,49388.39453,39076.55859,36161.875,26302.94336,24496.00195,19060.43359,24006.25781,41957.27344,8722.453125,9569.373047,7218.250977,18327.51563,6107.172363,4494.106445,11430.76758,16818.11328,16641.59375,14951.63672,15120.16895,4607.477539,5255.144531,1524.213135,4258.873047
P0CG13,57,13348.36621,19637.89453,21797.375,16167.93848,14390.69238,16946.7207,21217.51953,11184.14941,18052.74414,14888.10547,20241.58984,17781.0293,13105.97559,17397.33203,24160.98828,19368.46875,13687.78223,6753.46875,12895.87793,21846.31055,12331.53516,18967.89258,16734.73047,24219.48438,26640.49219,28438.01367,25625.83984,16141.74902,27196.28711,28353.25586,25659.66016,28077.17773
P0CJ79,1,2608.710205,17561.66406,11988.25,15837.95117,2405.690186,16141.7002,15059.04102,15120.33301,17216.0293,14636.04199,15869.07813,16809.83398,16508.65234,22204.71094,17023.46094,17684.72266,28820.49023,36724.9375,31419.14258,32978.51172,30700.27344,40348.05859,37546.91016,37848.28125,32943.0625,35128.98438,31253.79297,27093.35156,20129.46484,7401.287598,14576.36328,16754.63086
P0DI83,8,70245.35156,57863.00781,64855.51172,62961.24219,66707.19531,53122.66016,56089.05859,56870.30078,60826.17578,56955.37109,56479.82422,59872.19922,68910.58594,64323.77734,63257.77344,59539.32813,64794.57031,75409.35938,64934.51172,55820.64063,44090.75,52898.91406,67818.71875,51487.95313,37790.63672,34077.07422,41190.49219,31709.33789,27486.45508,18421.0957,25428.79688,21946.3457
P0DJD0,5,30438.9375,38367.00391,45264.49219,48000.38672,33751.6875,53184.80469,39437.53906,54123.33594,37132.72266,27109.12109,28514.61133,40191.51563,32242.49805,43527.10156,41955.23047,35005.75391,33620.91016,47616.67969,55145.37109,56081.37891,45892.90625,45220.53516,36267.39063,39352.14063,31949.8457,54489.35938,48812.73047,44168.83594,35977.87109,58865.52734,91686.71094,39551.84766
P0DMM9,12,24664.33398,21512.66211,23108.77539,27031.17578,31016.26367,18919.13086,17102.12109,15832.83789,44407.75781,40619.18359,32455.23047,40331.32813,40664.28906,17829.07422,18687.81055,17950.83398,20296.95898,9019.185547,4736.297363,4550.120117,4964.649414,4908.969238,4837.463379,5563.496094,12000.27344,16719.66797,4489.129395,14051.38574,23671.52734,19103.2832,16700.75,9325.12793
P0DMU9,58,25966.38281,25303.46289,26031.86328,26622.34961,25172.76563,26897.58594,25129.46094,23303.48047,23608.10547,26688.04297,27635.17578,25917,27545.69922,28772.88672,28320.69922,24620.73242,36621.70703,25496.51172,30613.25586,23442.04102,32632.99414,30299.0293,30651.94141,31397.58789,32808.91406,33529.87109,41104.87891,27800.3418,33324.17969,29049.63672,25763.78711,29908.8418
P0DMV8,38,167472.0938,160963.9531,164013.8281,163579.4688,165914.5469,156172.25,157440.5938,153378.3281,186381.1563,184780.2813,184771.8281,186668.4688,202725.8594,201771.9375,204985.4375,200793.5313,212312.3594,198911.1406,193790.6719,181245.5625,242697.0781,224124.3438,246956.8125,239397.4844,240116.0156,231474.8906,252200.7344,243433.4531,249151.6875,234704,249570.625,245109.6563
P0DN76,32,50109.32813,51344.52344,49361.26953,55464.18359,53670.02344,52858.3125,54084.44141,56939.73828,43271.53125,46511.6875,47027.28125,43251.94141,47373.90234,49591.51953,43753.98438,49476.85547,58001.80078,58836.04688,60407.66797,66305.32813,51386.44531,59333.58984,61180.71875,52119.16016,57920.46875,65846.89063,54448.60547,55026.5625,57206.9375,51686.05859,59196.48438,44070.98047
P0DP23,35,169246.4219,171440.9219,172517.75,167405.7031,191455.7813,166189.4219,181965.4844,184447.9375,201767.7344,224107.625,209838.3594,219792.6719,202347.5625,210811.3594,213035.1406,197673.625,169307.25,183000.0781,162007.0625,163719.6094,167097.75,160894.4219,176735.5469,164197.9844,167332.9531,185094.1406,174923.5625,171572.7188,236223.4063,228369.0625,226228.4531,220937.4063
P0DPB6,27,9933.136719,9244.987305,9885.535156,8498.878906,10521.35547,9744.859375,9409.789063,9109.040039,11380.16602,9778.106445,10007.80469,10402.45898,11858.06543,7786.891602,8883.371094,9993.615234,9408.724609,8357.085938,9266.726563,9267.935547,8228.541992,10846.30176,8478.435547,10085.57129,15587.9541,9678.961914,8431.802734,9132.904297,10605.03711,8597.019531,9137.125977,16888.89453
P10155,57,28681.2207,28097.81641,28593.4375,27072.02344,24932.75781,26226.47266,24847.73828,26093.30859,32603.41016,26844.0918,28858.49609,23326.19336,27524.08203,29200.31445,30892.43164,29095.21094,23100.87109,25890.71484,26574.55273,28349.07031,32016.28125,26142.60352,31069.21484,26091.14648,34276.97656,38610.07031,30578.36328,28670.67188,37652.94141,43181.07813,30594.35156,37186.74219
P10321,25,44879.73828,34839.73047,28798.90625,28012.26172,26338.63867,27922.42578,24503.91602,18916.73047,39359.92969,38632.82813,36044.12109,35448.20313,31813.08008,27440.78125,32567.83203,26265.47461,8960.352539,15633.62988,19756.86914,15808.84766,15616.34473,26670.86523,21826.86523,22908.74023,14861.0459,11164.3584,13509.74023,9479.668945,13007.16895,5964.260742,12145.13965,7144.585449
P10398,6,42845.92578,38900.03516,39236.84375,36075.48438,40264.45703,35625.35156,33320.20313,32204.14258,48523.10547,48415.21094,42715.41406,46671.29297,42532.09766,35287.72266,38967.27734,36684.98828,37597.67188,21750.13867,28955.98438,24060.85938,27758.05273,17205.68945,20220.92969,24002.74023,32386.09375,26233.38672,24826.31445,27634.40039,28096.86328,25270.83203,24705.12305,29909.59961
P10412,33,544609.9375,525444.75,436384.8438,484415.25,636815.375,583213.125,635989.875,534959.0625,424485.2813,462892.4375,427383.3438,377687.2188,368524.5625,462791.6563,485024.0313,378119.0938,464712.875,517040,501808.375,533284.3125,490964.7813,524982.3125,440241.7188,454459.0313,559846.5625,578378.625,637410.75,576539,593645.9375,527200.1875,581449.125,344889.5313
P10586,3,22266.30859,25227.00586,25290.91797,26046.70703,22480.07227,23100.0918,23082.76563,24110.00391,20737.46484,22998.67969,24971.49023,25498.8125,19956.23828,21017.85156,21992.56641,19232.17969,12382.52148,6219.532227,3712.039551,9050.897461,4471.46875,5346.141113,4456.341797,3760.684326,3262.513184,4098.401855,3429.049805,3906.736572,5511.132324,2828.333008,5355.779297,3278.158447
P10588,29,15579.49512,18311.2832,17705.92188,18530.83984,16204.29688,19024.04102,17739.7168,16781.17383,17801.89453,17277.18555,17610.94727,17818.5332,11323.55957,13688.0166,16328.59863,14374.26465,11508.1875,6758.70752,9363.942383,10338.10742,7320.658203,6259.425293,7417.263672,3670.120605,7155.485352,5673.720215,3478.928711,6542.94873,6022.552246,3692.697021,7174.987305,5084.643555
P10589,44,16320.65039,40168.34766,39067.23047,39851.80859,21869.67578,29162.91602,3085.455566,50673.73828,29514.90625,23754.07813,33302.34375,3656.100586,4174.354492,39742.96094,21280.23242,4046.635498,45635.13281,58113.74609,54277.16016,3856.475586,26291.8418,44686.95703,4710.917969,23545.2168,49010.125,4665.193359,45334.30859,54910.98438,23318.04883,7896.504883,3789.985352,6536.238281
P10599,57,197650.3281,182308.0781,190977.1406,194963.7188,182061.2656,177323.3594,189128.7031,191123.0469,190663.2344,186541.7031,196261.75,189587.7969,192375.9375,184628.2188,180201.9688,199868.9844,166032.0469,163705.2813,150109.5,155964.8281,173680.625,168179.4375,169980.1719,156505.125,158379.9063,174750.4063,152628.0938,166980.5625,221429.5,194629.7813,199156.8125,195037.8438
P10620,21,4545.01416,4102.347656,5398.048828,4063.926025,1688.824951,3801.75293,3859.809082,2418.344727,2573.977539,6780.746094,5389.1875,5079.645996,5837.141113,4447.643066,2236.755371,3378.568604,5230.469727,3172.170166,5236.719727,2676.892822,2999.018311,3006.505615,2191.371582,5931.281738,6302.318848,4829.102051,7514.792969,8627.469727,16927.9707,11442.70605,15146.02246,21445.38672
P10644,57,31634.21875,31263.94336,32857.57031,28699.47461,28484.26953,25226.36133,28538.27734,26660.31445,30299.48242,30124.29688,30303.25,32284.76367,32643.85938,29809.94336,29593.36133,32509.28711,28030.57813,20673.07227,23208.57617,22969.37109,31552.58789,27234.46289,25344.51172,25253.80078,34719.12109,29827.29297,35645.33203,30117.75977,44799.88672,31984.86914,36781.78516,40145.8125
P10696,60,23805.64063,25589.63477,25958.81641,26502.45703,18785.23633,17996.16016,20207.69727,19712.80273,25663.68945,31025.00781,29485.87695,30002.03711,24782.11328,27582.55078,27964.08398,31046.60742,9430.355469,20728.73633,17290.81836,19404.47266,12281.73828,20731.12305,17532.02734,16883.55859,7310.536621,10035.55371,11336.3125,15114.57129,10069.95898,18423.00781,22916.26367,16556.66797
P10746,21,4382.955078,5312.488281,7915.266113,5382.870605,4320.975098,6988.833984,6016.705078,4091.732422,3830.015137,1850.222046,688.7730713,5077.616699,4239.126953,6233.442383,6745.831543,1928.694702,2683.091553,4308.302246,2202.306641,4588.546875,2466.512451,4825.159668,2315.870605,4530.463867,7903.027344,3793.115967,7420.352051,6288.85791,7490.025879,8362.772461,13291.32227,6527.90918
P10768,24,57526.55078,59422.51563,59376.1875,60303.78906,58970.12109,53940.14063,53054.22266,53567.26172,62598.80859,63324.94922,63020.65234,62992.9375,65837.54688,60981.57031,61156.81641,62272.94922,67315.09375,53801.63672,54087.49609,54502.27344,59669.68359,60695.86719,58080.89453,63426.28906,65290.37109,61407.92578,60776.76563,59872.46094,76155.85938,72139.75,63396.01563,67047.21875
P10809,21,8373.120117,5351.969238,6025.755371,5908.747559,4208.720215,4658.463867,4116.441406,4689.077148,6930.444824,6434.058594,5861.801758,5784.927734,6760.908203,7116.030762,5732.939453,6205.656738,6909.148926,6293.158691,5301.777832,4947.578613,11191.24121,8513.852539,9656.09082,7469.937012,25666.69531,29249.03516,29174.44922,28506.22656,82868.26563,89787.61719,89669.66406,87372.54688
P11021,28,60336.03906,57426.36328,56892.78906,57275.84375,48533.90625,44435.13281,44208.57422,45226.72656,58931.34766,61227.99219,56042.34375,58691.97656,54925.65625,53585.23047,54853.55078,52742.42578,40835.68359,39759.80469,38029.12891,37213.125,38977.49219,40409.09375,39918.37109,40080.07813,38903.54688,42151.66406,42814.57031,41557.07031,64609.22266,64260.6875,62044.28125,61245.23047
P11047,41,37877.73438,33064.16016,29950.79492,33313.85938,26661.45703,27793.29883,31199.85938,25773.50781,37835.19531,29715.62109,37471.61719,27095.12695,5249.259277,34589.12109,30070.86914,32672.52344,8268.179688,19277.03906,19865.19531,24970.97852,20762.07227,3059.550781,16773.22266,11005.80273,15569.98047,6437.110352,19936.69336,15307.19434,23315.57422,17732.67188,15874.5791,36264.30078
P11142,38,125781.3516,115316.7578,122295.4844,122691.1484,123653.3594,115916.0469,119904.1875,123041.9688,135670.2656,139973.4844,135859.9219,137022.9531,147465.0781,143845.375,145082.3594,148737.8125,152120.5781,141575.0625,140944.3438,142748.2813,150642.5,152027.0469,164087.25,150422.0156,155601.9688,162828.6875,153353.25,148430.9531,174852.7813,166147.5469,169268.0156,170947.5313
P11171,6,10563.68359,16489.26367,12151.36133,12983.83008,11395.63184,7868.018555,10593.53418,10162.26074,20408.93945,10976.36328,12168.07031,10660.6123,11495.07715,16088.4082,10661.8252,8661.546875,7748.768555,10852.625,4572.223145,9170.477539,7555.182129,6221.044434,6539.001953,8217.823242,9250.977539,9295.352539,7669.262207,8405.787109,11266.9668,7532.992676,9248.530273,7740.899902
