"","DPC_0h_1","DPC_0h_2","DPC_0h_3","DPC_0h_4","DPC_3h_1","DPC_3h_2","DPC_3h_3","DPC_3h_4","DPC_6h_1","DPC_6h_2","DPC_6h_3","DPC_6h_4","DPC_9h_1","DPC_9h_2","DPC_9h_3","DPC_9h_4","DPC_12h_1","DPC_12h_2","DPC_12h_3","DPC_12h_4","DPC_18h_1","DPC_18h_2","DPC_18h_3","DPC_18h_4","DPC_24h_1","DPC_24h_2","DPC_24h_3","DPC_24h_4","DPC_36h_1","DPC_36h_2","DPC_36h_3","DPC_36h_4"
"Cluster 49",0.678264775710576,0.626921925855374,0.620237067727533,0.611990027197148,0.731617700051085,0.581172970374505,0.615811350461985,0.591117488008814,0.70320719092457,0.667418845792126,0.718261921579223,0.694766539636012,0.707359844515074,0.592366313180452,0.593492494888111,0.626202871242674,0.855666711460187,0.655400370759982,0.652927468703915,0.632455920815061,0.54160926331676,0.506109872569419,0.529422508859041,0.583560448799274,0.725376415198428,0.710011944321605,0.763286068039919,0.687496558817559,0.695449602265377,0.596354035213181,0.587929739105956,0.724597301435756
"Cluster 50",1.39270496824802,2.09840333206387,0.777268147054991,2.15025033553622,1.26598128611124,0.654928490193859,0.631144619670692,0.636197765943181,1.41840728120536,0.688257845387068,0.650697116328917,0.658435156566582,0.708482809324469,0.631157711620463,0.618084675610562,0.555597510282111,0.783974077110471,0.733550761196179,0.450578259460583,0.677921669480306,0.553689728970884,0.655562111071249,0.535813627820773,0.582234693837186,1.49976657186552,0.612991742876598,0.647849094736766,1.22210353120252,0.554940929634524,0.448305060357292,0.468386226963572,0.4271631791252
"Cluster 51",3.17884913395435,3.03378189676315,3.1153182638825,3.12145399817451,3.43104643105413,3.32527772982891,3.36345845072027,3.38155205043072,2.64655016967972,2.67202273271157,2.70790072089851,2.76846165229976,2.81605962478816,2.88814730889143,2.82682351719865,2.79433065388247,3.83814332524184,3.9227718171413,3.69756230437126,3.88470406176888,4.33080215303884,4.34789827117771,4.32424205603048,4.25514539935958,4.48769421267553,4.81295129304287,4.83446040744688,4.41523128724666,4.2887286303935,4.13606332376463,4.38395196086612,4.30903031157562
"Cluster 52",3.45409575353086,2.91322502287057,3.64460625124365,3.09462910346478,3.58116840759337,3.88612947915335,4.0536415160186,4.26035528396605,3.35230353915756,3.44826857811085,3.5153389156246,3.6363928910743,3.62978877425628,4.01177122963584,4.09297950600232,4.14947483055067,4.42118680388617,5.78955542808,5.48665091696872,5.47465519934963,5.89791584559501,6.67401678915774,6.11050618733436,5.97129381368843,5.46339518199104,5.96294959691489,5.68544417284221,5.33242079138648,5.21711082922026,5.63845923374924,5.74217843608303,5.5642280836069
"Cluster 53",1.44321612440158,1.41814883341056,1.43265422336146,1.46312730545827,1.54456351383919,1.48545993474669,1.54433435930059,1.55467258599455,1.3480321998459,1.33351834647946,1.36648433757484,1.37314682731341,1.40122038756783,1.40773986225464,1.41527160400423,1.40811823578225,1.53603121954506,1.60529835617738,1.53134758443629,1.57658296261002,1.35822034267036,1.32816775301609,1.27013269124086,1.23326443829313,0.979101925786129,0.979008075342215,0.936950234648518,0.98092934935135,0.650061074833629,0.671420569339089,0.77347146448742,0.671784945723583
"Cluster 54",0.951284882283812,0.983981667284641,0.973833136001258,0.990835163791619,1.09102223981718,1.12988165614078,1.15414379244353,1.16764032000601,1.4315235709024,1.49381779580548,1.48140721503328,1.55404644830664,1.46242072101196,1.5005076023362,1.46894933250648,1.5274410130352,1.40504271325418,1.502243921217,1.4902833852739,1.5188774669394,1.46074933468246,1.46907396720124,1.48644918374028,1.45073385636345,1.4730989943306,1.54739582729797,1.50352713437015,1.4668628719415,1.72090093508945,1.77209440698164,1.80843162148226,1.71061667379158
"Cluster 55",1.20384298534729,1.18289403204333,1.17808784471993,1.18647321264249,1.24762060393475,1.25035851789758,1.27146758140952,1.27863535011582,1.03146154035955,1.03079470967063,1.04881760775201,1.03931559040713,1.0607313147319,1.06883167420354,1.08186357384167,1.09284250618914,1.23112281431552,1.34643170669461,1.31288876759192,1.35171184399084,1.26754762894181,1.27056031567968,1.26226570080064,1.21883288424705,1.08868744409019,1.14405491741825,1.10216684281443,1.09497560182236,0.885152890367247,0.871422805878348,0.905627337827016,0.866937185332417
"Cluster 56",1.11887640271207,1.08559064758115,1.09881236508344,1.26726173244779,1.2660322572517,1.08414734088212,1.35826636892618,1.27700426011251,1.35957579818941,1.49467678537301,1.44522457745922,1.48969555629506,1.49601039704141,1.44137861954619,1.62688783764279,1.57210951737113,1.57907968723295,1.65790203856979,1.61221167169547,1.51410970057949,1.22860237155153,1.37016301518337,1.21916862832009,1.23074025182265,0.989349754763508,1.07812389372214,0.969668358613232,0.949402727563315,0.868051104175579,0.886032921386425,0.927517758146897,0.84105684097879
"Cluster 57",1.91167939237489,1.8465392128049,1.9449939195458,1.92617797462851,1.82207209751405,1.8070741168087,1.87162999889664,1.9444437651196,1.82805067621841,1.89462895389241,1.91166007226387,1.87314370777508,1.92420460470865,1.94438193220942,1.97637116270779,2.01964517601508,1.97095903135522,2.04247648687011,1.96277614708138,2.0934877632838,2.57948262047977,2.64984115186583,2.60300432034866,2.53136944792131,2.97533447162415,3.29252856408736,3.20082183681934,2.95337369445963,3.91309015193686,3.89631849105713,4.04768789063032,4.06142158213781
"Cluster 58",2.25026793912226,2.20525766302934,2.28973370708935,2.29669680503198,2.42702353795379,2.39984923977348,2.47590484451138,2.50884793880582,2.14454010028017,2.1590187465939,2.1586418846995,2.22183832920274,2.31670666981153,2.3994181748398,2.4072414160028,2.41406773913737,3.00173235119227,3.30724719519222,3.1249711705076,3.24362813254827,3.7143899891282,3.85215636328702,3.78275866463994,3.6904136333637,3.69290164330784,3.99487105562998,3.96313319772589,3.68794201183979,3.43476912515888,3.48002496585962,3.61949457799819,3.56670121055998
"Cluster 59",1.22204258605238,1.21146605639559,1.23180057051652,1.28847577852112,1.40220521778237,1.29542302337502,1.35883465416302,1.30645279813175,1.54140156792467,1.59978758671863,1.5350302843257,1.59430584467001,1.52322174836176,1.647370165038,1.64123110515579,1.61101002201214,1.42184851579958,1.35947657752938,1.31582887263993,1.35410232388355,1.36098337133104,1.32556918246583,1.29577044556886,1.33421988450332,1.31383193033943,1.34719902738117,1.32001677194051,1.28002082832911,1.4941601475133,1.53685300739054,1.47425306108883,1.48434544722591
"Cluster 60",1.06066020649232,1.11108839729333,1.09700044681429,1.13790573822406,1.14118399902117,1.14768214953146,1.2206839135302,1.26153298755967,1.51611006863696,1.62005989869869,1.55325300841829,1.65402108535968,1.39045289606844,1.49744513187904,1.49836326674297,1.39717205633502,1.01961948069621,1.01391315048575,1.02341333250578,1.05308046516562,0.950974570919435,0.995256187735015,0.980683781096034,0.989214168972916,0.923777606078813,0.918441657723823,0.885788106683047,0.907781810928114,1.1398124792851,1.10766831770053,1.15400882176841,1.0488848717782
"Cluster 61",3.41380261223021,2.92323691961703,2.66955582747783,3.5706813262514,4.40972931945114,1.89510658593563,1.62102731226247,1.60918136275293,3.56858460778309,3.39967489474421,2.15745578954356,2.55530894785403,3.17705118117952,1.09437945184008,1.03510133273564,0.913918754050878,3.81822589140756,0.812584198448523,0.676814646883572,0.700248497490177,0.739284116698444,0.746691500642897,0.789754967229998,0.799759076336451,0.986177570613351,0.803192438070375,0.668111526007842,0.790211745894052,1.0528467304862,0.749314599669805,0.724224080387579,0.803481999097112
"Cluster 62",1.27691044399747,1.36173361428627,1.33181947926512,1.32518432208542,1.21351684615463,1.38470896573703,1.35950768013489,1.40685016335524,1.32636548910968,1.38160575792996,1.35663643264095,1.34480333859544,1.37856135829745,1.39659237042344,1.47864186988401,1.52922293811955,1.42921791618014,1.95117010860538,1.82717288733767,1.84316887733016,1.80767657001758,1.92722969826788,1.83825396126446,1.9140670562772,1.2873158600754,1.4435803183826,1.35574135770912,1.57245241426209,1.60741921684601,1.73521370726838,2.23307691446153,1.75563726072964
"Cluster 63",1.67337863670241,1.69134745823244,1.72038054033451,1.72112166190215,1.79659006259033,1.82426412889779,1.84404639864291,1.87161411209724,1.48784709343858,1.49957506401716,1.49269459307835,1.5107846428136,1.43864457095309,1.53002828320756,1.56554628642179,1.53378886783986,1.93923228588302,2.00129326428003,1.97520600623318,2.0425293210361,2.02850414937879,2.04992574673498,2.0561713258361,2.01039563570186,1.99939896965339,2.08030267427545,2.03468739589265,1.96906646973408,1.73143422115859,1.73181066584514,1.76148678701242,1.71138868796321
"Cluster 64",0.943014454565408,0.952980388344726,0.943396075022727,0.935328023488943,0.965819757696093,0.970242120546094,0.967381194420023,0.962146901825439,0.799261365800376,0.782646351714302,0.773998354737218,0.766384003163877,0.758375459678438,0.741319744662383,0.715865803144966,0.709671821041199,0.846569634756315,0.833678065155534,0.82078887420646,0.877406763368581,0.736943461378711,0.720203478409682,0.738886495195187,0.732395273392431,0.692681042092649,0.713050045688018,0.675291337527267,0.676281912117172,0.563537805857659,0.555880226493868,0.567323358085184,0.548918095514812
"Cluster 65",0.974735367861689,0.84324257218988,0.891949344542949,1.00720023437851,1.05910725696529,0.902275437123031,1.09042770678366,0.869084671950394,0.959812614260012,0.881346379279448,0.859320527822081,0.851495686973619,0.857864001476718,0.883864019864636,0.932232818286611,0.933652469557084,1.18063939781316,1.36349934287115,1.3201736540649,1.3270388045353,1.20902608054464,0.940714118441087,1.11638289540509,0.952351484766022,1.26796199351695,1.14123624526578,1.11691475676239,1.05934773186645,1.20119284557386,1.49733438409399,1.24084373662924,1.33490689988025
