"","DPC_0h_1","DPC_0h_2","DPC_0h_3","DPC_0h_4","DPC_3h_1","DPC_3h_2","DPC_3h_3","DPC_3h_4","DPC_6h_1","DPC_6h_2","DPC_6h_3","DPC_6h_4","DPC_9h_1","DPC_9h_2","DPC_9h_3","DPC_9h_4","DPC_12h_1","DPC_12h_2","DPC_12h_3","DPC_12h_4","DPC_18h_1","DPC_18h_2","DPC_18h_3","DPC_18h_4","DPC_24h_1","DPC_24h_2","DPC_24h_3","DPC_24h_4","DPC_36h_1","DPC_36h_2","DPC_36h_3","DPC_36h_4"
"Q14566",114.632772105687,119.719763120534,120.524099847763,124.22454088518,120.218178391976,126.754008117653,130.786597861298,133.925942907852,122.626755753823,125.740057459398,126.383299207498,132.823954720575,122.701200743489,130.775322778385,129.883231382756,132.08592744795,141.431063677805,154.146811515488,150.761067900543,153.73363728647,162.848846461501,169.558290852855,166.254508149913,166.178924728594,157.725382887134,163.765020089865,161.725554143602,156.274110292855,150.935650087271,161.276304694857,173.573986389542,166.318733310614
"Q15181",124.489839321342,120.324845777864,129.858801421292,132.491216816622,125.114846884747,125.663017419341,130.728689750828,141.285512381015,125.807280927571,140.418794418189,136.617774510838,143.805432152855,135.87666349048,141.137927696544,142.72579053103,145.11645368001,142.424179444449,169.653858969589,159.511567985709,155.84187557838,176.272454004015,186.714666295452,196.99012910495,185.079098675028,212.072450459943,226.406469477057,231.614313649838,220.726841527965,266.525387353809,297.290054607508,313.016398277787,289.986443742326
"Q16543",26.8250277834231,29.3495375703733,28.001185018763,28.6598111370903,25.5333735725678,27.1370747429204,27.5769523298298,26.6288009017128,30.2471297797507,29.4069230411584,31.3451317746852,31.7066590682217,30.5262645010139,30.1385059440681,29.3919333610084,32.0205014445812,32.4350355879529,35.4865891034636,37.5476197647246,39.1785608592946,40.2725728035034,40.050793596774,38.5217116061522,40.4934011667051,39.6571339457258,43.1391810668113,43.3116940166925,42.0527967681846,45.5715977202276,48.4480961158041,48.7845995856084,54.1568691849743
"Q16643",60.4468572583514,62.9883255807862,62.3569322287543,60.0903536832395,60.2430059555256,58.1857217630058,62.2073198402209,59.0268027208456,65.795449299722,64.5445831874316,71.9707334340196,65.9252257686379,67.2490003362472,63.5767526302855,66.3279653011448,65.1264490804588,61.7101317719845,61.6246441302291,58.0546922842629,58.1190333389268,71.0495458571195,62.4876556241196,69.9347656974471,71.1902101296572,83.5043507308286,65.4518138439455,82.7336915600845,86.1493302484531,95.9343302077254,98.9742062402736,101.068111403524,104.088961658311
"Q16763",60.2458463331149,49.2474135734467,61.1094773953323,54.7267528010891,66.5752248394437,73.308438781221,64.4036314192168,60.9554499099497,69.2011604165293,55.5432890970304,55.583185733258,50.8926590340324,84.6618342082074,90.4164531283814,93.3037810623324,85.4125659979218,126.204497204931,145.763174591165,134.146426406272,130.369513319663,198.486723647046,219.556136349727,229.892136375912,224.112405113599,214.879976569148,220.296676778656,254.563093945351,235.653369346104,226.222118699404,232.391497265117,252.269333600611,260.331262625342
"Q16891",17.3965999627939,15.8621612733156,16.825138921982,19.0771688832093,12.5806275570809,14.7841074439398,15.7024561022364,14.7283612311736,22.3866283172342,20.647632239432,20.8232266921815,21.877198882867,19.7047716557671,20.6806270801999,20.3279104536345,19.9208910993875,12.3720496430977,15.0989933313092,14.4916292600789,15.8308084500859,16.5177101657392,18.2420838751657,15.0109869227057,15.9581659120422,20.5963194942572,21.7075538140373,21.7957658789667,20.9904370374228,47.1808490784461,41.2424889209213,40.9710010025647,34.9652707618126
"Q5JTJ3",10.785096854668,10.3531080832999,7.52536991321725,12.9026610387174,12.1563364462839,14.8475505152491,12.4627582263383,18.3158499774187,7.29270705391164,11.1576149859225,7.27916034193111,13.8486050267257,7.79600136993558,12.1299559820316,8.38702905468813,17.0189148781343,16.0922287491621,13.3632407412402,19.2693906455835,11.8258490129736,46.1197853429516,53.500119930372,52.5662037974855,54.7534174026845,83.0397827854883,81.6027658587296,82.814047916412,84.7025734566756,121.443887725709,118.85282155751,117.905989191823,137.035643794482
"Q86WQ0",51.5959718568576,47.9775726022841,51.4496356987213,49.5949165105626,53.7252605079619,44.6463034358564,44.652701409687,41.6345327950061,55.3726381775206,44.9093590992838,47.4967889538119,50.4586398420614,58.7653320060618,53.9926492221072,53.6408894923164,50.3214915387384,82.8065933364566,68.8082586996929,69.1494122836174,57.4101589811646,101.042753873161,97.2555127189357,99.0536206803788,95.0621016278569,127.628055691129,116.732538300835,125.968481407302,110.131261068836,140.709315176587,123.136837480452,124.704716591357,137.348668923444
"Q8N6Y1",44.1408136155341,37.1394166599544,40.5461197276234,37.8329075885121,41.5090064600639,33.7657140164786,31.4321976975782,37.0750731772579,46.8663056065058,49.5715638122199,45.3861147671425,44.9905629483574,43.0494198011626,45.6517459132411,38.633663472893,39.0985678644335,67.9281535793913,27.284451642308,30.7774803332546,39.150842216532,49.7926215900171,30.6750979605132,33.0389527827281,50.2076495735527,68.1069177107892,54.8954159076509,56.4865497454354,50.6894390448167,75.9927299515654,68.7435089496907,50.2657494008873,67.2372803927261
"Q8WWM7",44.3149392427163,46.4075635362768,47.2896572680983,43.6706702724568,40.8439148293915,45.2088337563624,46.773967169741,47.3721700349857,56.0254467366448,61.2094796905897,64.5681643587744,63.7543699765467,68.0048200076472,65.0102037083756,66.5791497558549,69.0938883560676,55.5322295378283,69.0159937050386,64.5528489878431,65.4096766620843,74.5513637807829,74.9794015990958,78.1160508442728,76.1217150556503,83.1723396838556,91.2764624081298,89.0372647325785,85.7073583893905,113.388658690025,122.74221799381,121.611312743651,122.3807232321
"Q92499",37.0296653742108,40.1291826586211,41.1592830541359,39.893479978224,39.1123968593788,39.4072537473754,41.9475726787277,39.9999638343208,39.2973105293805,40.2083971636457,40.518703078474,41.753534729844,41.736793448707,46.0201461809414,45.5987689157445,46.0943440982874,42.9194173682662,54.6432914940242,51.8020033504702,54.093512556066,55.4359680315262,62.3967517949783,60.0128076570203,58.6613223612646,53.0659760215179,59.5753581687004,54.1359342631398,54.8091015217833,59.2561813300216,62.1461539066917,62.6324072269979,62.6277202224726
"Q92973",65.3900742311625,66.0163938546879,70.2014275680975,70.9532892162917,68.5716441576196,70.3155946053746,70.7159776351586,71.8650311227097,63.4157310970352,67.3799896245277,66.0139114734031,70.1362088382197,69.2357137299717,71.0793289825289,72.0429771132708,72.9182137330305,67.3839932631865,76.3238468635268,74.8726343113807,76.6190810563417,77.8823023344765,79.8003908055308,80.1468379251872,80.8593619176885,84.3749570100715,82.2393343594269,83.5409798795139,84.3452075415838,82.8353387953188,82.7328811663151,87.5704099320359,88.2841104942356
"Q96EK5",27.6468856397207,29.3103628659447,29.9854886319891,31.4015073623936,28.7444382906466,31.7718142667447,32.6858654071162,33.0634297494159,34.3853300883423,34.7181281849498,34.0860629920435,35.50484985137,34.866173986875,38.1745125775247,36.6918454799485,40.4198670697525,33.4329000930879,40.6140874379823,38.4467096353064,38.701660232634,48.4543904952739,49.6043145522838,48.8155041827739,48.8288405197724,47.3439059817646,51.2078393834493,50.4847567964561,49.6648904145208,53.7269215618706,53.5585992668559,59.3071601701388,57.4594920671842
"Q99497",99.7569076054814,102.547994977065,103.949964347411,104.280890058498,94.6866431038095,99.9672190843525,104.427538619832,105.64904214369,102.893675669092,107.452843013397,108.2648553512,106.413800730345,107.911093684829,112.310296480838,113.963294588199,117.43820147165,96.176193796446,110.389039323687,106.547700959687,109.729793256567,121.145081728078,128.827699250794,133.872627654588,126.834758849284,128.78991617603,138.825677553621,144.235385306711,128.590539799162,178.746945398876,182.614575572652,189.79872044863,184.78669582668
"Q9BQE5",17.2051597031617,15.5548721419019,15.1056218558314,15.2641752878868,16.6846193212843,10.8665662317919,11.1916313423606,10.5615158653434,17.1103169251684,16.3508175982615,12.8060048986185,15.3292734152064,19.8732723656376,18.3440933075865,16.2863369931466,14.4324912812642,26.7710663200065,8.97564250579775,11.8554581652536,11.6213632333285,19.1079568331578,14.8707672839123,14.5952418913587,17.1672470517372,22.1359556503352,18.2786739066425,19.6496446702667,22.6746129165441,26.8109313368364,20.4822954730468,22.7884928106928,21.2774008632571
"Q9BRZ2",41.4514745813061,41.6452717566754,44.9581445948043,43.967930563913,44.6924658507071,38.1615375692254,39.0759443761407,42.871719557685,43.0440642523879,40.0875188551541,43.1576459675266,41.4693027854887,46.2586161578049,43.4249754340712,37.1258555086828,46.1529156177665,51.9205184955213,50.5118304432978,53.7344592151431,56.7361566439162,61.0263421768689,69.0858798881989,59.4597217490495,52.9128162747193,94.1016321700139,86.608957943437,83.2789813341147,77.9939748975249,103.053929108511,92.6996454070829,84.8067034696359,89.6910398581753
"Q9H6E5",12.4656252966034,14.7517123474314,12.6772380170402,13.0644817911911,12.4429052878762,12.2231513925597,13.8075477885851,11.0778379995392,11.0784971761626,9.69840889860571,10.448972876306,13.3326649646165,14.9275498005478,12.5108235460997,14.2805829253136,13.5461309631756,12.358776943433,17.0067602681101,15.7384903228745,15.0962882468348,20.3217978041097,20.6400583156817,20.2746509416835,19.6273668114277,19.7277647183161,25.9383614497132,23.379660424065,21.6553979667851,22.6643224868705,26.5746703854509,28.9615065046688,19.47685372702
"Q9HCE1",16.1684010250277,15.6541448940716,15.6345203069462,16.8475829146791,13.270916621161,15.2699364185948,13.1689907526273,16.0683928642131,18.835146870905,18.7415721721804,18.0071793962193,18.0309724763585,17.9239896445611,19.7352282131202,18.3438134800623,18.1318654595776,10.515703816448,15.6120929110771,15.2063978602026,16.2480014670396,18.3367025880569,22.2628297038826,20.1045363187179,19.0299079299117,25.1541239566095,25.5857046413936,24.6943765248961,23.5078221777861,39.9367576588747,44.7873821084032,45.761712537571,42.3971763219278
"Q9UNF1",111.186939433726,109.127050129807,112.403434532383,115.701062409407,106.444487233109,111.99469713521,115.617114549806,120.765846214661,109.662988026499,113.511028190882,112.382995294125,119.724521536874,123.120569157946,128.538035907764,133.271475383539,138.159929748111,140.250644542631,169.29500598507,154.088825993133,161.202676887464,176.668189577646,189.093577796248,190.272474640701,176.064495139322,175.28118105473,200.976038515184,191.676812222373,166.180445272093,182.597755298256,181.552104925969,192.286000284128,185.598268713081
"Q9Y266",113.177279184903,114.167644876953,113.015923539291,116.38946452535,113.881964603837,110.4206678671,113.558970322926,110.984446919778,116.149221403628,121.879848822163,120.247033547683,123.042120554295,122.673546555694,121.480995739659,120.477825878321,123.074840854291,116.155200930946,125.021772470781,121.095098767151,128.128508725548,130.272536999576,138.228578810013,133.444020647012,135.531080035719,151.327182181161,150.828278055658,155.592855873042,149.184133202308,195.368516796577,193.344886776809,198.90822244037,202.894604682206
"Q9Y3F4",48.9995923103804,51.6241451477017,51.9222382686208,53.3861179160701,49.4218516052597,52.9847771290234,53.589008398344,55.5611870137319,58.5552575252211,60.9032783530313,62.2615114692322,63.8386939464271,59.2245078150924,64.8330798571544,64.1211926989329,66.6367109367356,55.1053054563035,60.0774177392425,59.6703849562996,63.4532427425011,66.8669496351612,70.3039538770886,68.5568274082847,67.0755729032269,65.7708422307912,73.6617363567359,64.1068066346233,69.1030000743276,77.6765206672925,90.8542528718285,90.755329066199,82.7863690520251
